job_id,job_name,job_status,job_conclusion,job_started_at,job_completed_at,job_html_url,runner_name,labels
64995487024,"test-llama-runner-linux (fp32, xnnpack+quantize_kv, linux.arm64.2xlarge, executorch-ubuntu-22.04-... / linux-job",completed,success,2026-02-26T13:39:17Z,2026-02-26T13:57:47Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487024,i-0c9360ac0f76a15e8,linux.arm64.2xlarge
64995486358,test-llama-runner-linux-android / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T13:57:15Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486358,i-0c7afbcc0d3ac7913,linux.2xlarge
64995487096,"test-llama-runner-qnn-linux (fp32, qnn_16a16w, qnn) / linux-job",completed,success,2026-02-26T13:39:17Z,2026-02-26T14:06:12Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487096,i-0046132d518a2a2d5,linux.2xlarge
64995487017,"test-llama-runner-qnn-linux (fp32, qnn_8a8w, qnn) / linux-job",completed,success,2026-02-26T13:39:17Z,2026-02-26T14:16:23Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487017,i-000fe5e457e3c84e1,linux.2xlarge
64995486293,"test-models-linux (llama3_2_vision_encoder, portable, linux.4xlarge.memory) / linux-job",completed,success,2026-02-26T13:39:17Z,2026-02-26T14:28:30Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486293,i-080d20a85cbfed024,linux.4xlarge.memory
64995486164,"test-models-linux (mv2, xnnpack-quantization-delegation, linux.2xlarge) / linux-job",completed,success,2026-02-26T13:39:17Z,2026-02-26T13:51:54Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486164,i-0fd5066572d47d1c4,linux.2xlarge
64995486750,test-moshi-linux / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T13:58:49Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486750,i-09c06c2b542d9fd14,linux.2xlarge
64995486611,test-multimodal-linux (gemma3-4b) / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T14:50:58Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486611,i-067f6e74af5e14f4b,linux.24xlarge.memory
64995487144,test-qnn-models-linux / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T13:46:16Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487144,i-0258775eedc7f1987,linux.2xlarge
64995486554,test-quantized-aot-lib-linux / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T13:51:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486554,i-03bfb82fdb5a4e0e2,linux.2xlarge
64995487001,test-selective-build-linux / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T13:52:39Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487001,i-0cb2657d79b139a2b,linux.2xlarge
64995486657,test-sqnr-static-llm-qnn-linux (smollm2_135m) / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T14:19:03Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486657,i-02dab90207e77956d,linux.2xlarge
64995487035,test-static-llama-qnn-linux (stories_110m) / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T14:13:10Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487035,i-010fb4467ffbe816f,linux.2xlarge
64995487020,test-static-llama-qnn-linux (stories_260k_bc) / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T13:56:29Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487020,i-0b50980677f3bf1d8,linux.2xlarge
64995486393,unittest / linux / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T14:45:18Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486393,i-0b00c1478325e6137,linux.2xlarge.memory
64995486340,unittest / windows / windows-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T14:51:38Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486340,i-01f4f8d2e7f8ed705,windows.4xlarge
64995486497,unittest-arm-backend-with-no-deps (test_pytest_models_tosa) / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T14:09:28Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486497,i-07f30ec0baf47e8fb,linux.2xlarge
64995486438,unittest-arm-backend-with-no-deps (test_pytest_ops_tosa) / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T14:30:45Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486438,i-083945d2742ddbd06,linux.2xlarge
64995486791,unittest-buck / linux / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T13:54:28Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486791,i-00e301e96484ebe85,linux.2xlarge.memory
64995486693,unittest-editable / linux / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T14:38:52Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486693,i-0c640e975d0ce57e7,linux.2xlarge.memory
64995486775,unittest-editable / windows / windows-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T14:56:31Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486775,i-05a570d9bdec04525,windows.4xlarge
64995487249,unittest-wasm-bindings (--enable-etdump) / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T13:53:01Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487249,i-0ae83476d365dfba5,linux.2xlarge
64995487152,unittest-wasm-bindings / linux-job,completed,success,2026-02-26T13:39:17Z,2026-02-26T13:53:58Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487152,i-0d1d0aa5e6ce622d1,linux.2xlarge
64995486491,unittest / macos / macos-job,completed,success,2026-02-26T13:41:28Z,2026-02-26T14:12:54Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486491,i-028920790f63038fd,macos-m1-stable
64995486826,unittest-buck / macos / macos-job,completed,success,2026-02-26T13:41:44Z,2026-02-26T13:50:13Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486826,i-09199cfe5236260e7,macos-m1-stable
64995486803,unittest-editable / macos / macos-job,completed,failure,2026-02-26T13:42:40Z,2026-02-26T14:10:03Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486803,i-0ba0c58f8348bffed,macos-m1-stable
64995486157,test-eval_llama-wikitext-linux / linux-job,completed,success,2026-02-26T13:43:04Z,2026-02-26T13:53:36Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486157,i-00c1ee48f7ba85d4f,linux.24xlarge
64995486485,test-lora-multimethod-linux / linux-job,completed,success,2026-02-26T13:43:27Z,2026-02-26T14:21:20Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486485,i-07445e29ccf368377,linux.24xlarge
64995486517,test-phi-3-mini-runner-linux / linux-job,completed,success,2026-02-26T13:43:29Z,2026-02-26T14:04:14Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995486517,i-03028da7ec8d335da,linux.24xlarge
64995487293,test-llama_runner_eager-linux / linux-job,completed,success,2026-02-26T13:43:45Z,2026-02-26T13:53:49Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487293,i-01b8c64753c4cfc3e,linux.24xlarge
64995487278,test-coreml-bc-macos (macos-m1-stable) / macos-job,completed,success,2026-02-26T13:45:47Z,2026-02-26T13:57:34Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487278,i-0a0a039fa3f92e5e7,macos-m1-stable
64997440976,android / run-emulator,completed,success,2026-02-26T13:54:24Z,2026-02-26T14:38:57Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64997440976,8-core-ubuntu-1010570434,8-core-ubuntu
64995487244,test-lora-linux / linux-job,completed,success,2026-02-26T14:14:53Z,2026-02-26T15:13:35Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487244,i-016d9d623c1e0c49b,linux.24xlarge
64995487448,test-mediatek-models-linux / linux-job,completed,success,2026-02-26T14:15:02Z,2026-02-26T14:32:17Z,https://github.com/pytorch/executorch/actions/runs/22444580419/job/64995487448,i-07e7d5521f0c20944,linux.24xlarge
